latitude,longitude
126.88397903487314,37.584836217121236
126.88396525562256,37.58482613607209
126.88395275390812,37.58481697489103
126.88394025219677,37.58480781370873
126.88391536214404,37.58478958104217
126.88389646663603,37.58477573617723
126.88387158754584,37.58475751957891
126.88385905779344,37.5847483455194
126.8838465280441,37.58473917145865
126.88382160810882,37.58472093466805
126.88380091015225,37.5847057876287
126.8840140857811,37.584904995382445
126.88398908615804,37.58488672517877
126.88397747195701,37.58487823622212
126.88397747195701,37.58487823622212
126.88395245365076,37.58486005911474
126.8839305060257,37.58484415086219
126.88390540462105,37.584825945000574
126.88389772625247,37.58482038173467
126.88388503425494,37.5848111758082
126.88387234226055,37.58480196988053
126.88384743457034,37.58478360832339
126.88382262009496,37.584765333238934
126.88379774879681,37.584747133133106
126.88377374288476,37.584729600356575
126.8838755279783,37.58463982970819
126.88385056447001,37.58462172045762
126.88383801391495,37.584612615900205
126.88382546336298,37.5846035113415
126.88381287195259,37.584594376879124
126.88380028054526,37.58458524241543
126.88378776377067,37.58457610857565
126.88377524699916,37.58456697473463
126.8837502334385,37.58454872175993
126.88372537632709,37.58453051859791
126.8837214594842,37.58452765024363
126.88369658923114,37.5845094318855
126.88367181044865,37.58449128725326
126.88365931212763,37.58448213517573
126.88364681380968,37.58447298309695
126.88363628009427,37.584465269629256
126.88361147396438,37.58444698122441
126.88359903697452,37.58443770193392
126.8835865999877,37.58442842264224
126.88356192102839,37.584409967919264
126.88353724830986,37.58439150757062
126.88351261075613,37.58437307353665
126.88348793808814,37.58435461321322
126.88347559573766,37.58434528182782
126.88346325339029,37.58433595044117
126.88344823659108,37.584324565348076
126.88342390838008,37.584305711386854
126.88340898117545,37.584294086439975
126.88338487360681,37.58427510671764
126.88336183328205,37.58425690726852
126.883349833161,37.584247339283735
126.88333783304306,37.584237771297715
126.88332582966795,37.5842281985005
126.88331382629593,37.58421862570211
126.8833018114806,37.584209026458325
126.88328979666836,37.58419942721343
126.88327782376798,37.58418983651434
126.8832658508707,37.584180245814174
126.88325386727969,37.58417062975208
126.88324188369178,37.58416101368879
126.8832180905434,37.58414189845448
126.88321395155373,37.584138573212904
126.88319015102344,37.58411945258073
126.88317817555966,37.584109831843996
126.88316620009897,37.584100211106076
126.88314239750025,37.58408111478413
126.8831189616857,37.58406232661781
126.88309518117315,37.58404318497741
126.88307142633201,37.58402406393828
126.88304764586492,37.58400492230644
126.88302398700458,37.583985927359144
126.88300002143139,37.58396702905775
126.88299862150981,37.58396592640005
126.88297457435031,37.58394699751172
126.88295047311611,37.58392802601672
126.88385045931227,37.584661487551166
126.88382553825372,37.58464332845255
126.88382328417865,37.58464168594726
126.88379831797066,37.58462352297354
126.88377550194467,37.58460694642359
126.88376299116125,37.58459780541781
126.8837504803809,37.58458866441077
126.88373796958226,37.58457952339347
126.88372545878669,37.584570382374885
126.88370049001252,37.58455216601481
126.88368586319311,37.58454149478073
126.88367332911636,37.58453231330623
126.88366079504272,37.58452313183039
126.88364829574554,37.58451396337029
126.8836357964515,37.584504794908916
126.8836233085911,37.58449563086265
126.88361082073371,37.584486466815086
126.88359833290055,37.58447730278391
126.88358584507043,37.58446813875148
126.88356109051023,37.58444974966604
126.88355585415565,37.58444585979399
126.883543454732,37.58443662538156
126.88353105531141,37.58442739096786
126.88351865589405,37.58441815654866
126.88350625647975,37.58440892212821
126.8834938394544,37.584399575224225
126.88348142243221,37.584390228319045
126.88346903684318,37.58438088235241
126.88345665125726,37.58437153638459
126.88344443119115,37.584362146804864
126.88343221112818,37.584352757223954
126.88342510232387,37.58434729499931
126.88341290222907,37.58433789304194
126.88340070213735,37.58432849108341
126.88337645495605,37.58430970382287
126.883360514625,37.584297338479075
126.8833484070689,37.584287836391866
126.88333629951588,37.584278334303484
126.88331225080097,37.584259395882576
126.88329569513523,37.584246315153834
126.88328366075436,37.584236772147456
126.88327162637655,37.5842272291399
126.8832476854576,37.58420812356759
126.88322876763932,37.58419300253499
126.88321680580457,37.584183408289796
126.8832048439729,37.58417381404347
126.88319288082978,37.584164213588714
126.88318091768977,37.58415461313278
126.8831689600003,37.58414501556665
126.88315700231395,37.58413541799943
126.88314504463062,37.584125820431005
126.88313308695041,37.58411622286148
126.88312111340173,37.58410663048935
126.88310913985616,37.584097038116106
126.88310007868262,37.584089791436035
126.88308807592034,37.58408022340024
126.88307607316115,37.58407065536328
126.88305206970705,37.58405153976053
126.8830400602532,37.58404197696288
126.88302805080242,37.58403241416402
126.88301604137631,37.58402285136442
126.88300403195329,37.58401328856369
126.88298004243967,37.583994353852326
126.88297645762216,37.583991531601704
126.88296431076745,37.58398207651213
126.88295216391583,37.58397262142139
126.88293768529779,37.58396139341058
126.88292320668415,37.583950165398164
126.88382598965626,37.584683304542
126.88381332820298,37.58467404516612
126.88380066675282,37.58466478578895
126.88378783369168,37.584655405399246
126.88376290276649,37.58463722159921
126.88375911747234,37.584634456418684
126.88374660268204,37.584625318003546
126.88373408789481,37.584616179587194
126.88372157106946,37.58460702820687
126.88370905424719,37.584597876825285
126.88368404415003,37.58457961160871
126.88365902673766,37.584561345808794
126.88363408434998,37.584543050340585
126.88362791237103,37.58453852316024
126.88360306513356,37.58452027303502
126.88357816145546,37.58450198144667
126.8835532987499,37.58448370863654
126.88352840209694,37.58446539560036
126.88350357297742,37.58444712481772
126.88349107239999,37.58443782119611
126.8834785718257,37.58442851757322
126.88345407588953,37.58440993984131
126.88343467460162,37.584395225882446
126.88342243456475,37.58438585655605
126.88341019453098,37.584376487228454
126.88339795450692,37.584367117901884
126.88338571448598,37.58435774857418
126.88337343333994,37.58434831026416
126.883361152197,37.584338871952994
126.88334896856806,37.584329455554666
126.8833367849422,37.584320039155244
126.88332464643536,37.58431052981981
126.88331250793159,37.584301020483224
126.88330042012765,37.584291521418635
126.88328833232681,37.58428202235287
126.8832783294559,37.58427416170446
126.88325432461575,37.584255179589135
126.88323839736506,37.58424258491056
126.88322636473337,37.584232993783566
126.88321433210474,37.58422340265547
126.88319043225086,37.58420431196352
126.8831730435675,37.584190413356325
126.88316106144443,37.584180829527675
126.88314907932447,37.58417124569782
126.88313709719712,37.584161661853756
126.88312511507289,37.58415207800846
126.88311313296201,37.584142494179524
126.88310115085423,37.58413291034938
126.8830891687387,37.584123326518
126.88307718662627,37.58411374268539
126.88305323934145,37.584094707778455
126.88304697291954,37.58408974361575
126.88303492542961,37.58408021036175
126.88302287794279,37.58407067710664
126.88299880429868,37.584051695149746
126.88298672979899,37.58404218405277
126.88297465530238,37.584032672954635
126.88296258076613,37.584023161837365
126.88295050623297,37.58401365071894
126.8829262323617,37.58399476925098
126.88291420092861,37.58398541057736
126.88289633149672,37.58397159690618
126.88380091017413,37.584705787641475
126.88378839538126,37.58469663804918
126.88377588059143,37.58468748845571
126.88377099175757,37.58468391420114
126.8837459762992,37.584665638467534
126.88372103782231,37.584647375316685
126.88370711499127,37.58463717921479
126.88368214490126,37.58461887677944
126.88365724733131,37.58460066208269
126.88363874501461,37.58458712682047
126.88361374078106,37.58456885206856
126.88358873658144,37.5845505773121
126.88357619553922,37.58454140726196
126.88356365450005,37.58453223721052
126.88353871338457,37.5845139048579
126.88352624621278,37.584504723390594
126.8835137790441,37.5844955419221
126.88350563612474,37.584489544998455
126.88348073818551,37.584471200327485
126.88346813608659,37.584461915139414
126.88345577825048,37.5844526412504
126.88344342041746,37.58444336736015
126.88343103935334,37.58443400125444
126.88341865829226,37.584424635147435
126.88340634778956,37.58441529206399
126.88339403729003,37.58440594897932
126.88338175028613,37.58439661397044
126.88336946328538,37.584387278960364
126.88335717628674,37.58437794394687
126.88334488929117,37.584368608932245
126.88332046330147,37.584349871727476
126.88330780984916,37.584340142648124
126.88329566519364,37.584330662485094
126.88328352054123,37.58432118232084
126.88325930737957,37.58430222964166
126.88324719827459,37.58429274382788
126.88323508917269,37.58428325801293
126.88321088792634,37.584264295591794
126.88319881156907,37.58425478902926
126.88318673521493,37.58424528246549
126.88317801829709,37.5842384204591
126.88315399420893,37.58421947616364
126.88312993229408,37.5842005020236
126.88310592454393,37.58418157503732
126.88308184553001,37.58416261520869
126.88305774786868,37.58414363547966
126.88303371266164,37.5841246374945
126.88300958186936,37.584105647105844
126.88298924808569,37.584089632021474
126.88296509572163,37.58407078478159
126.88294102631545,37.58405203799919
126.88291682331258,37.58403323161017
126.88289266292652,37.58401445836479
126.88288008465464,37.584004684698165
126.88286750638594,37.583994911030224
126.88377373147733,37.58472959209863
126.8837487177854,37.5847113449652
126.88372369840829,37.58469310986003
126.88371528533293,37.58468697934265
126.88369031287641,37.58466879490281
126.88366521807731,37.58465059729672
126.88364030584263,37.58463257680898
126.88363812161256,37.58463100030366
126.88361296965535,37.584612848037224
126.88360032107728,37.584603658579475
126.88358767250234,37.58459446912048
126.88356267386278,37.58457618101656
126.88355013555248,37.58456693621501
126.88353759724534,37.58455769141231
126.8835129377244,37.584539357333014
126.88351038142905,37.5845374567576
126.88349795558484,37.58452816519023
126.88348552974368,37.584518873621626
126.88347315577758,37.58450961346684
126.88346078181455,37.58450035331085
126.8834483833528,37.58449102805367
126.88343598489416,37.58448170279531
126.88342363077689,37.584472369710824
126.88341127666266,37.58446303662508
126.88338681270238,37.58444432630754
126.88338066119834,37.584439621559156
126.88335621326686,37.58442088596729
126.88333175425738,37.58440214480877
126.88330730367475,37.584383416408265
126.88328283490792,37.58436468349109
126.883258555887,37.58434591134397
126.88324637196405,37.58433649518129
126.88323418804417,37.584327079017484
126.88322632844128,37.58432100484431
126.88320218265751,37.584302358467966
126.88317784487768,37.58428369708259
126.88315349185771,37.584265023988266
126.8831291541344,37.584246362602634
126.88310496372779,37.5842282807328
126.88308035869683,37.58420994824719
126.88305572044347,37.58419161780753
126.88305395862135,37.584190307031086
126.88302915660493,37.58417185650519
126.88300457980168,37.58415365653868
126.88298548928195,37.584139528243895
126.88296068183006,37.58412111370309
126.88293590350847,37.584102829439125
126.88291807007298,37.584089669871304
126.88289324178257,37.58407142707263
126.88286866767696,37.584053426948
126.88284366562965,37.5840352129067
126.88283152029683,37.58402636616428
126.88390301709038,37.58461625846377
126.88392246597145,37.58463018528578
126.88394628280385,37.58464723986579
126.88396681238311,37.584661940528754
126.88397014780449,37.58466492573366
126.88397314396802,37.58466813086922
126.88397577811193,37.58467153157868
126.8839780302271,37.58467510202257
126.88397988321368,37.58467881507251
126.88398132299923,37.58468264251905
126.88398233865182,37.58468655528211
126.88398292245981,37.584690523633796
126.88398306998509,37.58469451742416
126.88398278012136,37.5846985063107
126.88398205506587,37.584702459987824
126.88398090034548,37.58470634841715
126.88397932473973,37.5847101420621
126.88397734021544,37.58471381210098
126.88397496185554,37.58471733065094
126.8839722077452,37.584720670978726
126.88396909879818,37.58472380771691
126.88396565864402,37.584726717035636
126.8839619134284,37.58472937683038
126.88395789160835,37.584731766894535
126.88395362374253,37.584733869083244
126.88394914225019,37.58473566742924
126.88394448119196,37.58473714826358
126.88393967597708,37.584738300348114
126.88393476311622,37.58473911492672
126.88392977993534,37.584739585823264
126.88392476429148,37.58473970946244
126.8839197542949,37.58473948491209
126.88391478800558,37.58473891387317
126.88390990315536,37.58473800069655
126.88390513685346,37.58473675232604
126.8839005253128,37.58473517824632
126.88389610356502,37.5847332904174
126.88389190520101,37.58473110319735
126.8838878342212,37.58472855981669
126.88386283723659,37.584710266068086
126.88383785592637,37.584691987239395
126.88382598965394,37.58468330454219
126.88295047311517,37.583928026023415
126.88292641330081,37.58390923055948
126.88290228255447,37.58389038063544
126.88287815186335,37.583871530707476
126.88285402115143,37.58385268080017
126.88285329966706,37.5838521177309
126.8828286654032,37.58383359914087
126.88281592535273,37.58382404182661
126.88279113068121,37.58380581477096
126.88276976772282,37.58379019057473
126.88274475069177,37.58377207034076
126.88271969691503,37.58375396521297
126.88270011306199,37.583739821335875
126.88267507088918,37.58372172087834
126.88265012193462,37.58370368995236
126.88262505577372,37.583685586898845
126.88262011397431,37.583682017972514
126.88260756097328,37.583672908174144
126.88259500797531,37.5836637983745
126.88256992649288,37.58364560239477
126.8825448330329,37.58362747318872
126.88252306726423,37.58361175572775
126.88249798020728,37.58359369747961
126.88247285396157,37.58357561097758
126.8824540129113,37.5835618510685
126.88243768327906,37.583549930959954
126.88242135365206,37.58353801084923
126.88292320670374,37.583950165394775
126.88289889911175,37.58393148934269
126.88287456388235,37.58391279278199
126.88285022868655,37.58389409623409
126.88282599666186,37.583875480060165
126.88281364568049,37.58386619414869
126.88280129470216,37.583856908235965
126.88277663224041,37.58383842627442
126.88276654787063,37.58383090403636
126.88274176874499,37.5838125273577
126.88272101010064,37.583797158535255
126.88269614850127,37.58377889308361
126.88267758319394,37.58376525341601
126.88265269609695,37.58374702295749
126.88262776768558,37.58372879780935
126.882602828194,37.583710643255166
126.88259828890051,37.58370734180886
126.88257332101388,37.58368918757904
126.88254833026669,37.5836710205535
126.88252332377901,37.5836528800636
126.88250461899246,37.58363931102435
126.88247960369004,37.58362120642088
126.88245468480805,37.583603172667985
126.88244211174772,37.58359405334554
126.88242953869047,37.583584934021935
126.88240813690952,37.58356936531974
126.88239543625569,37.58356012625058
126.8828963314928,37.58397159690461
126.88287206146053,37.58395300932214
126.88284766923634,37.58393432859551
126.88282327664336,37.58391564759089
126.88279994501501,37.5838977818021
126.88277533722162,37.58387927877642
126.882755411731,37.58386429920356
126.8827307433572,37.583845862324715
126.88271157484056,37.58383156771498
126.88269915199152,37.58382234675787
126.88268672914552,37.58381312579948
126.88266189654087,37.58379473286154
126.88264945789778,37.58378552516225
126.88263701925774,37.58377631746178
126.88262458060717,37.583767109764125
126.88261214195967,37.58375790206524
126.88259967306531,37.58374871703211
126.88258720417403,37.583739531997786
126.88256228547127,37.5837213116588
126.88253724833237,37.58370307469885
126.88252694773819,37.58369557781569
126.88250195868838,37.58367740038583
126.88247795246916,37.583659941485294
126.8824529711511,37.58364179159171
126.8824404407372,37.58363266942059
126.88242791032637,37.58362354724811
126.88240671765391,37.583608096037665
126.88238629892096,37.583593209068994
126.88237067686084,37.58358181927783
126.88286750638744,37.58399491102391
126.88284742265502,37.5839796246406
126.88283459371588,37.58396986008492
126.88282176478013,37.583960095527885
126.8827977527037,37.583941819115026
126.88278477246092,37.58393193938901
126.88277179222155,37.583922059661624
126.88274717825566,37.58390349812857
126.88274147046386,37.583899193844736
126.88272913481008,37.58388989377806
126.88271679915934,37.58388059371016
126.88270444117695,37.58387126814869
126.88269208319764,37.583861942586005
126.88266745486565,37.58384339358454
126.88265330886689,37.58383273344019
126.8826409574367,37.583823449706266
126.88262860600956,37.583814165971134
126.88261625670422,37.58380488302101
126.88260390740199,37.58379560006965
126.88257951658224,37.58377760902277
126.88255454362057,37.583759504532864
126.88254190673894,37.58375047053151
126.88252926986037,37.583741436528896
126.88251659975637,37.583732392174
126.88250392965547,37.583723347817774
126.88249128507856,37.58371430864522
126.8824786405047,37.583705269471416
126.88246807019603,37.58369770785645
126.88245543375123,37.58368867069968
126.88244279730952,37.5836796335417
126.88243016083875,37.583670596373175
126.88241752437104,37.58366155920343
126.88239241465728,37.58364355082118
126.88237887179939,37.58363386560508
126.88236532894501,37.58362418038752
126.88234163963602,37.58360723888758
126.88283152028225,37.584026366146865
126.8828106310001,37.58401142688889
126.88278974172637,37.58399648762742
126.88277405190762,37.58398570266834
126.88275836209341,37.583974917707344
126.88274455460305,37.5839662353298
126.88273074711591,37.58395755295077
126.8827132275186,37.58394719184122
126.88268764605796,37.5839315566755
126.88266603007497,37.58391881154731
126.88264117086091,37.58390457912611
126.88261619786883,37.58389200699906
126.88258782237737,37.58387891789492
126.8825729023132,37.583871998822346
126.88255798225185,37.583865079747916
126.8825431425058,37.583858152044634
126.88252830276254,37.58385122433953
126.8825131909427,37.58384331282312
126.88249807912612,37.58383540130491
126.88248615311656,37.58382846206854
126.88247475700825,37.583821024081736
126.88246096884792,37.5838117318632
126.88245176758656,37.5838051706325
126.88242636820391,37.58378748777767
126.88240179835167,37.58377016488613
126.88237626307787,37.58375262806834
126.88236314694585,37.58374354882129
126.88235003081701,37.58373446957287
126.88232511082109,37.58371727483732
126.8823112100097,37.5837076707364
126.88228585432879,37.58369010733867
126.88226031911307,37.583672321932475
126.88224740074666,37.58366337764898
126.88223448238335,37.58365443336418
126.88220942252799,37.58363689583516
126.88219595368291,37.58362747545451
126.88218248484124,37.58361805507245
126.88215794030252,37.58360005711217
126.882145494739,37.58359082259519
126.88213304917856,37.58358158807702
126.88211846607842,37.583570537269296
126.88210862051953,37.58356356348975
126.88209312749669,37.58355230329697
126.8820776344785,37.5835410431023
126.88206168069316,37.58352952683906
126.88204572691276,37.58351801057383
126.88203649779305,37.58351211776138
126.8820229400279,37.58350398553194
126.88201486960214,37.583499792462824
126.88199755455734,37.583492416305546
126.88197869095936,37.583487274925815
126.88196064926979,37.58348356163977
126.88193881918475,37.5834815298841
126.88191977544483,37.583480611244575
126.88189041957777,37.58348274279709
126.88187358228386,37.583486279612295
126.88185674498848,37.58348981642503
126.88183437370138,37.583496426120696
126.88182039315281,37.5835030512561
126.88180691194934,37.58351003681631
126.88178204975384,37.58352512461223
126.88175718754843,37.58354021240254
126.88173232533306,37.58355530018729
126.88170746310777,37.58357038796644
126.88168260087254,37.583585475740016
126.88165773862734,37.583600563508
126.88163287637224,37.58361565127043
126.8816080141072,37.58363073902726
126.88244849793686,37.58351348110616
126.88247373774618,37.58353152262241
126.88247564517097,37.583532898691274
126.88250079399086,37.58355099604869
126.88251474382214,37.58356103446469
126.88253987459146,37.58357904994566
126.88256494827294,37.58359702245582
126.88259009802002,37.58361505201798
126.882615164084,37.58363303503811
126.88264029779299,37.58365107348082
126.88266535432736,37.58366906436397
126.88269047118278,37.583687098540224
126.88271552780427,37.58370508948319
126.88274073520938,37.58372312962278
126.88274646820813,37.58372723255228
126.88277163108583,37.58374522712631
126.88279668357434,37.58376314270787
126.88282185399586,37.58378115698494
126.88284689332046,37.58379908443802
126.88287204299446,37.5838170908551
126.88289708237609,37.58383501829873
126.88292224927454,37.583853037029435
126.88294257699567,37.58386761782358
126.88296751521054,37.58388585678709
126.88298772700246,37.58390064618255
126.88301284152963,37.58391869318442
126.88303784156282,37.58393665901681
126.8830628269482,37.583954774352634
126.88306699169736,37.583957793954696
126.8830796942509,37.58396676654669
126.88309239680754,37.583975739137436
126.88310501123185,37.58398479807019
126.88311762565924,37.583993857001616
126.88312720487866,37.58400073622364
126.88313966255024,37.58400995811466
126.8831521202249,37.58401918000445
126.88317562981253,37.5840366752388
126.88320036218312,37.58405507632987
126.8832171404823,37.58406757002887
126.88322951891965,37.584076830926
126.88324189736008,37.58408609182188
126.88325429356172,37.58409533695929
126.88326668976647,37.58410458209539
126.88327410818243,37.58411011181996
126.88329880726127,37.58412849275822
126.88332344700247,37.58414682472144
126.8833481315095,37.58416522225046
126.88337271931012,37.584183547238425
126.88339738682762,37.58420209475256
126.88340114651392,37.584204927020366
126.88342576664769,37.5842235228906
126.88345032013405,37.584242178391776
126.88347476855188,37.58426079501272
126.8834873828342,37.584270361551894
126.88351182014708,37.58428890419111
126.88353634861984,37.58430746516828
126.88356089638306,37.58432599217732
126.88357944545498,37.58433999168637
126.88360403619993,37.584358517944935
126.88362717211749,37.584375949020306
126.88241758912454,37.58345270901238
126.88243494934936,37.58346512158642
126.88244758835377,37.58347415850317
126.88246022736124,37.58348319541862
126.88247247260793,37.583491950794254
126.88247247258639,37.583491950792876
126.88247605609175,37.58349451296644
126.88250122491311,37.58351244979421
126.88251805147956,37.58352443612024
126.88253071235455,37.583533455011434
126.8825433732326,37.583542473901375
126.88256864342351,37.58356046884518
126.88258252741933,37.5835703552561
126.88259519286808,37.583579370303546
126.88260785831987,37.583588385349636
126.88263307705728,37.58360635257621
126.88265328621058,37.58362077048909
126.88267843577769,37.58363877390227
126.8827035803595,37.58365677378294
126.88272872988667,37.583674777167765
126.8827538744722,37.58369277700361
126.8827790187323,37.58371077426721
126.88280416898733,37.583728769243876
126.88281699064089,37.583737941298516
126.8828298122976,37.58374711335184
126.8828424512741,37.58375617251204
126.8828550902538,37.583765231670895
126.88286769924295,37.583774287127596
126.88288030823533,37.58378334258301
126.88290552072624,37.58380144455619
126.88291813471965,37.58381049553798
126.88293074871606,37.58381954651852
126.88295597070186,37.58383763897411
126.88296857434345,37.58384670421216
126.88298117798814,37.583855769448974
126.88299379164751,37.58386486020929
126.88300640530998,37.583873950968204
126.88301561072514,37.58388059900902
126.88304068260605,37.58389871473679
126.88306147519971,37.583913776886604
126.88307403278334,37.58392288840318
126.88308659037007,37.583931999918526
126.88309914654613,37.583941119783546
126.88311170272527,37.58395023964733
126.88312424312143,37.58395935635613
126.88313678352067,37.58396847306368
126.8831493293528,37.58397759881202
126.88316187518802,37.58398672455913
126.88317435817692,37.58399589628368
126.88318684116892,37.58400506800699
126.88319931671279,37.584014312334574
126.88321179225979,37.58402355666095
126.88322138844377,37.58403066855263
